param-n autorewrite-noop-regression-quadratic-real autorewrite-noop-regression-quadratic-sys autorewrite-noop-regression-quadratic-user try-rewrite!-noop-regression-quadratic-real try-rewrite!-noop-regression-quadratic-sys try-rewrite!-noop-regression-quadratic-user try-rewrite-noop-regression-quadratic-real try-rewrite-noop-regression-quadratic-sys try-rewrite-noop-regression-quadratic-user try-rewrite?-noop-regression-quadratic-real try-rewrite?-noop-regression-quadratic-sys try-rewrite?-noop-regression-quadratic-user try-ssr-rewrite!-noop-regression-linear-real try-ssr-rewrite!-noop-regression-linear-sys try-ssr-rewrite!-noop-regression-linear-user try-ssr-rewrite-noop-regression-linear-real try-ssr-rewrite-noop-regression-linear-sys try-ssr-rewrite-noop-regression-linear-user try-ssr-rewrite?-noop-regression-linear-real try-ssr-rewrite?-noop-regression-linear-sys try-ssr-rewrite?-noop-regression-linear-user
704 0.022 0. 0.022 0.022 0. 0.022 0.023 0. 0.023 0.022 0. 0.022 0. 0. 0. 0. 0. 0. 0. 0. 0.
708 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
712 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
716 0.023 0. 0.023 0.023 0. 0.023 0.024 0. 0.024 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
720 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
724 0.023 0. 0.023 0.024 0. 0.024 0.023 0. 0.023 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
728 0.024 0. 0.024 0.024 0. 0.024 0.024 0. 0.024 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
732 0.024 0. 0.024 0.024 0. 0.024 0.024 0. 0.024 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
736 0.024 0. 0.024 0.024 0. 0.024 0.024 0. 0.024 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
740 0.024 0. 0.024 0.025 0. 0.025 0.024 0. 0.024 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
744 0.024 0. 0.024 0.025 0. 0.025 0.025 0. 0.025 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
748 0.025 0. 0.025 0.025 0. 0.025 0.025 0. 0.025 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
752 0.025 0. 0.025 0.025 0. 0.025 0.025 0. 0.025 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
756 0.025 0. 0.025 0.025 0. 0.025 0.026 0. 0.026 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
760 0.026 0. 0.026 0.026 0. 0.026 0.026 0. 0.026 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
764 0.026 0. 0.026 0.026 0. 0.026 0.026 0. 0.026 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
768 0.026 0. 0.026 0.026 0. 0.026 0.027 0.003 0.023 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
772 0.026 0. 0.026 0.027 0. 0.027 0.026 0. 0.026 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
776 0.026 0. 0.026 0.027 0. 0.027 0.026 0. 0.026 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
780 0.027 0. 0.027 0.027 0. 0.027 0.027 0. 0.027 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
784 0.027 0. 0.027 0.027 0. 0.027 0.027 0. 0.027 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
788 0.028 0. 0.028 0.027 0. 0.027 0.028 0. 0.028 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
792 0.027 0. 0.027 0.028 0. 0.028 0.028 0. 0.028 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
796 0.028 0. 0.028 0.028 0. 0.028 0.028 0. 0.028 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
800 0.028 0. 0.028 0.028 0. 0.028 0.028 0. 0.028 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
804 0.028 0. 0.028 0.028 0. 0.028 0.029 0. 0.029 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
808 0.028 0. 0.028 0.029 0. 0.029 0.028 0. 0.028 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
812 0.029 0. 0.029 0.029 0. 0.029 0.029 0. 0.029 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
816 0.029 0. 0.029 0.029 0. 0.029 0.029 0. 0.029 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
820 0.029 0. 0.029 0.029 0. 0.029 0.029 0. 0.029 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
824 0.03 0. 0.03 0.03 0. 0.03 0.03 0. 0.03 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
828 0.03 0. 0.03 0.03 0. 0.03 0.03 0. 0.03 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
832 0.03 0. 0.03 0.03 0. 0.03 0.03 0. 0.03 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
836 0.031 0. 0.031 0.031 0. 0.031 0.031 0. 0.03 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
840 0.03 0. 0.03 0.031 0. 0.031 0.031 0. 0.031 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
844 0.031 0. 0.031 0.031 0. 0.031 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
848 0.031 0. 0.031 0.031 0. 0.031 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
852 0.032 0. 0.032 0.032 0. 0.032 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
856 0.031 0. 0.031 0.032 0. 0.032 0.032 0. 0.032 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
860 0.032 0. 0.032 0.032 0. 0.032 0.032 0. 0.032 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
864 0.032 0. 0.032 0.032 0. 0.032 0.032 0. 0.032 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
868 0.032 0. 0.032 0.032 0. 0.032 0.033 0. 0.033 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
872 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
876 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
880 0.033 0. 0.033 0.033 0. 0.033 0.034 0. 0.034 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
884 0.033 0. 0.033 0.034 0. 0.034 0.033 0. 0.033 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
888 0.034 0. 0.034 0.034 0. 0.034 0.034 0. 0.034 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
892 0.034 0. 0.034 0.034 0. 0.034 0.035 0. 0.035 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
896 0.034 0. 0.034 0.035 0. 0.035 0.034 0. 0.034 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
900 0.035 0. 0.035 0.035 0. 0.035 0.034 0. 0.034 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
904 0.035 0. 0.035 0.035 0. 0.035 0.035 0. 0.035 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
908 0.036 0. 0.036 0.035 0. 0.035 0.035 0. 0.035 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
912 0.035 0. 0.035 0.035 0. 0.035 0.036 0. 0.036 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
916 0.035 0. 0.035 0.036 0. 0.036 0.036 0. 0.036 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
920 0.036 0. 0.036 0.036 0. 0.036 0.036 0. 0.036 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
924 0.036 0. 0.036 0.037 0. 0.037 0.036 0. 0.036 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
928 0.037 0. 0.037 0.037 0. 0.037 0.037 0. 0.037 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
932 0.037 0. 0.037 0.038 0. 0.038 0.037 0. 0.037 0.037 0. 0.037 0. 0. 0. 0. 0. 0. 0. 0. 0.
936 0.037 0. 0.037 0.037 0. 0.037 0.037 0. 0.037 0.037 0. 0.037 0. 0. 0. 0. 0. 0. 0. 0. 0.
940 0.037 0. 0.037 0.038 0. 0.038 0.037 0. 0.037 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
944 0.038 0. 0.038 0.038 0. 0.038 0.038 0. 0.038 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
948 0.038 0. 0.038 0.038 0. 0.038 0.038 0. 0.038 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
952 0.038 0. 0.038 0.039 0. 0.039 0.038 0. 0.038 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
956 0.038 0. 0.038 0.04 0. 0.04 0.039 0. 0.039 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
960 0.038 0. 0.038 0.039 0. 0.039 0.039 0. 0.039 0.039 0. 0.039 0. 0. 0. 0. 0. 0. 0. 0. 0.
964 0.039 0. 0.039 0.039 0. 0.039 0.039 0. 0.039 0.039 0. 0.039 0. 0. 0. 0. 0. 0. 0. 0. 0.
968 0.039 0. 0.039 0.039 0. 0.039 0.04 0. 0.04 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
972 0.04 0. 0.04 0.04 0. 0.04 0.04 0. 0.04 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
976 0.04 0. 0.04 0.04 0. 0.04 0.04 0. 0.04 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
980 0.041 0. 0.041 0.04 0. 0.04 0.04 0. 0.04 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
984 0.04 0. 0.04 0.041 0. 0.041 0.041 0. 0.041 0.041 0. 0.041 0. 0. 0. 0. 0. 0. 0. 0. 0.
988 0.04 0. 0.04 0.041 0. 0.041 0.041 0. 0.041 0.041 0. 0.041 0. 0. 0. 0. 0. 0. 0. 0. 0.
992 0.041 0. 0.041 0.041 0. 0.041 0.041 0. 0.041 0.041 0. 0.041 0. 0. 0. 0. 0. 0. 0. 0. 0.
996 0.044 0. 0.043 0.042 0.003 0.038 0.042 0. 0.042 0.042 0. 0.042 0. 0. 0. 0. 0. 0. 0. 0. 0.
1000 0.042 0. 0.042 0.042 0. 0.042 0.042 0. 0.042 0.042 0. 0.042 0. 0. 0. 0. 0. 0. 0. 0. 0.
1100 0.05 0. 0.05 0.05 0. 0.05 0.05 0. 0.05 0.05 0. 0.05 0. 0. 0. 0. 0. 0. 0. 0. 0.
1200 0.058 0. 0.058 0.058 0. 0.058 0.058 0. 0.058 0.058 0. 0.058 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
1300 0.067 0. 0.067 0.068 0. 0.068 0.068 0. 0.068 0.067 0. 0.067 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
1400 0.077 0. 0.077 0.078 0. 0.078 0.077 0.003 0.073 0.077 0. 0.077 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
1500 0.088 0. 0.088 0.088 0. 0.088 0.088 0. 0.088 0.088 0. 0.088 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
1600 0.1 0. 0.1 0.099 0. 0.099 0.099 0. 0.099 0.099 0. 0.099 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
1700 0.111 0. 0.111 0.11 0. 0.11 0.11 0. 0.11 0.11 0. 0.11 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1800 0.123 0. 0.123 0.124 0. 0.124 0.123 0. 0.123 0.123 0. 0.123 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1900 0.137 0. 0.137 0.136 0. 0.136 0.136 0. 0.136 0.136 0. 0.136 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2000 0.151 0. 0.151 0.15 0. 0.15 0.15 0. 0.15 0.15 0. 0.15 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2100 0.165 0. 0.165 0.164 0. 0.164 0.164 0. 0.164 0.164 0. 0.164 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2200 0.181 0. 0.181 0.18 0. 0.18 0.18 0. 0.18 0.18 0. 0.18 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2300 0.197 0. 0.197 0.196 0. 0.196 0.196 0. 0.196 0.195 0. 0.195 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2400 0.213 0. 0.213 0.212 0. 0.212 0.212 0. 0.212 0.212 0. 0.212 0.001 0. 0.001 0.001 0.001 0. 0.001 0.001 0.
2500 0.23 0. 0.23 0.229 0. 0.229 0.229 0. 0.229 0.229 0. 0.229 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2600 0.251 0. 0.251 0.247 0. 0.247 0.246 0. 0.246 0.247 0. 0.247 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2700 0.269 0. 0.269 0.265 0. 0.265 0.265 0. 0.265 0.265 0. 0.265 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2800 0.287 0. 0.287 0.285 0. 0.285 0.284 0. 0.284 0.285 0. 0.285 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2900 0.307 0. 0.307 0.305 0. 0.305 0.304 0. 0.304 0.304 0. 0.304 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3000 0.327 0. 0.327 0.325 0. 0.325 0.324 0. 0.324 0.325 0. 0.325 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3100 0.351 0. 0.351 0.345 0. 0.345 0.346 0. 0.346 0.346 0. 0.346 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3200 0.374 0. 0.374 0.367 0. 0.367 0.367 0. 0.367 0.368 0. 0.368 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3300 0.393 0. 0.393 0.39 0. 0.39 0.392 0.003 0.388 0.39 0. 0.39 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3400 0.417 0. 0.417 0.413 0. 0.413 0.414 0. 0.414 0.414 0. 0.414 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3500 0.441 0. 0.441 0.437 0. 0.437 0.437 0. 0.437 0.438 0. 0.438 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3600 0.465 0. 0.465 0.461 0. 0.461 0.462 0. 0.462 0.461 0. 0.461 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3700 0.493 0. 0.493 0.486 0. 0.486 0.487 0. 0.487 0.486 0. 0.486 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3800 0.519 0.003 0.515 0.513 0. 0.513 0.513 0. 0.513 0.512 0. 0.512 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3900 0.544 0. 0.544 0.538 0. 0.538 0.538 0. 0.538 0.54 0. 0.54 0.002 0. 0.002 0.002 0. 0.002 0.001 0. 0.001
4000 0.576 0. 0.576 0.57 0. 0.57 0.571 0. 0.571 0.57 0. 0.57 0.002 0. 0.002 0.002 0. 0.002 0.001 0. 0.001
4100 0.602 0. 0.602 0.594 0. 0.594 0.593 0. 0.593 0.594 0. 0.593 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.001
4200 0.627 0. 0.627 0.622 0. 0.622 0.622 0. 0.622 0.622 0. 0.622 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4300 0.658 0.003 0.654 0.65 0. 0.65 0.651 0. 0.651 0.652 0. 0.652 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4400 0.685 0. 0.685 0.681 0. 0.681 0.682 0. 0.682 0.682 0. 0.682 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4500 0.716 0. 0.716 0.713 0. 0.713 0.714 0.003 0.71 0.713 0. 0.713 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4600 0.749 0. 0.749 0.747 0. 0.747 0.746 0. 0.746 0.749 0. 0.749 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4700 0.78 0. 0.78 0.773 0. 0.773 0.774 0.003 0.77 0.773 0. 0.773 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4800 0.809 0. 0.809 0.812 0.004 0.806 0.809 0. 0.809 0.808 0. 0.808 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4900 0.843 0.004 0.839 0.84 0. 0.84 0.839 0. 0.839 0.839 0. 0.839 0.002 0. 0.002 0.003 0. 0.003 0.002 0. 0.002
5000 0.877 0. 0.877 0.875 0. 0.875 0.873 0. 0.873 0.872 0. 0.872 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
5500 1.063 0. 1.063 1.06 0. 1.06 1.059 0. 1.058 1.06 0. 1.06 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
6000 1.276 0.003 1.272 1.266 0. 1.266 1.268 0. 1.268 1.268 0. 1.268 0.003 0. 0.003 0.002 0. 0.002 0.002 0. 0.002
6500 1.501 0. 1.501 1.494 0. 1.494 1.495 0. 1.495 1.493 0. 1.493 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
7000 1.739 0.004 1.735 1.734 0. 1.734 1.735 0. 1.735 1.734 0. 1.734 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
7500 1.994 0. 1.994 2.03 0.003 1.993 1.989 0. 1.988 1.989 0. 1.989 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
8000 2.267 0.003 2.263 2.264 0. 2.264 2.262 0. 2.262 2.262 0. 2.262 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
8500 2.562 0. 2.562 2.561 0. 2.561 2.557 0. 2.557 2.554 0. 2.554 0.004 0. 0.004 0.004 0. 0.004 0.003 0. 0.003
9000 2.871 0. 2.871 2.865 0. 2.865 2.864 0. 2.864 2.864 0. 2.864 0.004 0. 0.004 0.004 0. 0.004 0.004 0. 0.004
9500 3.205 0. 3.205 3.194 0. 3.194 3.192 0. 3.192 3.194 0. 3.193 0.004 0. 0.004 0.004 0. 0.004 0.004 0. 0.004
10000 3.543 0.003 3.538 3.538 0. 3.538 3.529 0. 3.528 3.53 0. 3.53 0.004 0. 0.004 0.004 0. 0.004 0.004 0. 0.004
