param-n autorewrite-noop-regression-quadratic-real autorewrite-noop-regression-quadratic-sys autorewrite-noop-regression-quadratic-user try-rewrite!-noop-regression-quadratic-real try-rewrite!-noop-regression-quadratic-sys try-rewrite!-noop-regression-quadratic-user try-rewrite-noop-regression-quadratic-real try-rewrite-noop-regression-quadratic-sys try-rewrite-noop-regression-quadratic-user try-rewrite?-noop-regression-quadratic-real try-rewrite?-noop-regression-quadratic-sys try-rewrite?-noop-regression-quadratic-user try-ssr-rewrite!-noop-regression-linear-real try-ssr-rewrite!-noop-regression-linear-sys try-ssr-rewrite!-noop-regression-linear-user try-ssr-rewrite-noop-regression-linear-real try-ssr-rewrite-noop-regression-linear-sys try-ssr-rewrite-noop-regression-linear-user try-ssr-rewrite?-noop-regression-linear-real try-ssr-rewrite?-noop-regression-linear-sys try-ssr-rewrite?-noop-regression-linear-user
704 0.022 0. 0.022 0.021 0. 0.021 0.024 0. 0.024 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
708 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
712 0.023 0. 0.023 0.024 0. 0.024 0.024 0. 0.024 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
716 0.025 0. 0.025 0.023 0. 0.023 0.025 0. 0.025 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
720 0.024 0. 0.024 0.023 0. 0.023 0.024 0. 0.024 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
724 0.024 0. 0.024 0.024 0. 0.024 0.026 0. 0.026 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
728 0.024 0. 0.024 0.025 0. 0.025 0.024 0. 0.024 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
732 0.025 0. 0.025 0.027 0. 0.027 0.03 0. 0.03 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
736 0.025 0. 0.025 0.025 0. 0.025 0.025 0. 0.025 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0.001 0. 0.001
740 0.026 0. 0.026 0.026 0. 0.026 0.025 0. 0.025 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
744 0.029 0. 0.029 0.026 0. 0.026 0.027 0. 0.027 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
748 0.027 0. 0.027 0.025 0. 0.025 0.023 0. 0.023 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
752 0.027 0. 0.027 0.026 0. 0.026 0.026 0. 0.026 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
756 0.023 0. 0.023 0.023 0. 0.023 0.025 0. 0.025 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
760 0.027 0. 0.027 0.034 0. 0.034 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0.002 0. 0.001
764 0.03 0. 0.03 0.031 0. 0.031 0.029 0. 0.029 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
768 0.025 0. 0.025 0.025 0. 0.025 0.028 0. 0.028 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
772 0.029 0. 0.029 0.029 0. 0.029 0.028 0. 0.028 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
776 0.029 0. 0.029 0.028 0. 0.028 0.031 0. 0.031 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
780 0.025 0. 0.025 0.028 0. 0.028 0.026 0. 0.026 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
784 0.033 0. 0.033 0.037 0. 0.037 0.031 0. 0.031 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
788 0.031 0. 0.031 0.031 0. 0.031 0.032 0. 0.032 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
792 0.028 0. 0.028 0.029 0. 0.029 0.03 0. 0.03 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
796 0.027 0. 0.027 0.031 0. 0.031 0.027 0. 0.027 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
800 0.031 0. 0.031 0.031 0. 0.03 0.03 0. 0.031 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
804 0.033 0. 0.038 0.028 0. 0.028 0.028 0. 0.028 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
808 0.029 0. 0.029 0.028 0. 0.028 0.029 0. 0.029 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
812 0.03 0. 0.03 0.032 0. 0.031 0.032 0. 0.032 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
816 0.034 0. 0.034 0.034 0. 0.034 0.03 0. 0.03 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
820 0.029 0. 0.029 0.03 0. 0.03 0.031 0. 0.031 0.032 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
824 0.032 0. 0.032 0.038 0. 0.038 0.035 0. 0.035 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
828 0.033 0. 0.033 0.031 0. 0.031 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
832 0.031 0. 0.031 0.03 0. 0.03 0.032 0. 0.032 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
836 0.036 0. 0.036 0.032 0. 0.032 0.035 0. 0.035 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0.001 0. 0.001
840 0.034 0. 0.034 0.039 0. 0.039 0.035 0. 0.035 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
844 0.041 0. 0.041 0.039 0. 0.039 0.031 0. 0.031 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
848 0.032 0. 0.032 0.036 0. 0.036 0.032 0. 0.032 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
852 0.039 0. 0.039 0.035 0. 0.035 0.033 0. 0.033 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
856 0.032 0. 0.032 0.034 0. 0.034 0.037 0. 0.037 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
860 0.037 0. 0.036 0.036 0. 0.037 0.034 0. 0.034 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
864 0.034 0. 0.034 0.034 0. 0.034 0.034 0. 0.034 0.034 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
868 0.036 0. 0.036 0.037 0. 0.037 0.034 0. 0.034 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
872 0.038 0. 0.038 0.039 0. 0.039 0.041 0. 0.041 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
876 0.041 0. 0.04 0.04 0. 0.04 0.037 0. 0.037 0.041 0.004 0.037 0. 0. 0. 0. 0. 0. 0. 0. 0.
880 0.038 0. 0.038 0.039 0. 0.037 0.036 0. 0.038 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
884 0.046 0. 0.046 0.042 0. 0.042 0.041 0. 0.041 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
888 0.037 0. 0.037 0.039 0. 0.039 0.04 0. 0.04 0.041 0. 0.041 0. 0. 0. 0. 0. 0. 0. 0. 0.
892 0.04 0. 0.04 0.039 0. 0.039 0.039 0. 0.039 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
896 0.042 0. 0.042 0.038 0. 0.038 0.039 0. 0.039 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
900 0.039 0. 0.039 0.037 0. 0.037 0.035 0. 0.035 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
904 0.046 0. 0.046 0.041 0. 0.041 0.041 0. 0.041 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
908 0.044 0. 0.044 0.041 0. 0.041 0.042 0. 0.042 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
912 0.036 0. 0.036 0.039 0. 0.039 0.04 0. 0.04 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
916 0.044 0. 0.044 0.041 0. 0.041 0.042 0. 0.042 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
920 0.046 0. 0.048 0.044 0. 0.044 0.045 0. 0.045 0.044 0. 0.044 0. 0. 0. 0. 0. 0. 0. 0. 0.
924 0.042 0. 0.038 0.039 0. 0.043 0.039 0. 0.039 0.042 0. 0.042 0. 0. 0. 0. 0. 0. 0. 0. 0.
928 0.04 0. 0.04 0.041 0. 0.041 0.041 0. 0.041 0.046 0. 0.046 0. 0. 0. 0. 0. 0. 0. 0. 0.
932 0.046 0. 0.046 0.045 0. 0.045 0.043 0. 0.043 0.045 0. 0.045 0. 0. 0. 0. 0. 0. 0. 0. 0.
936 0.044 0. 0.044 0.046 0. 0.046 0.046 0. 0.046 0.041 0. 0.041 0. 0. 0. 0. 0. 0. 0. 0. 0.
940 0.042 0. 0.042 0.042 0. 0.042 0.048 0. 0.048 0.042 0. 0.042 0. 0. 0. 0. 0. 0. 0. 0. 0.
944 0.045 0. 0.045 0.042 0. 0.042 0.045 0. 0.045 0.042 0. 0.042 0. 0. 0. 0. 0. 0. 0. 0. 0.
948 0.042 0. 0.042 0.047 0. 0.047 0.043 0. 0.043 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
952 0.042 0. 0.042 0.047 0. 0.047 0.041 0. 0.041 0.043 0. 0.043 0. 0. 0. 0. 0. 0. 0. 0. 0.
956 0.047 0. 0.047 0.052 0. 0.052 0.049 0. 0.049 0.059 0. 0.059 0. 0. 0. 0. 0. 0. 0. 0. 0.
960 0.047 0. 0.048 0.043 0. 0.043 0.042 0. 0.042 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
964 0.047 0. 0.047 0.043 0. 0.043 0.041 0. 0.041 0.044 0. 0.044 0. 0. 0. 0. 0. 0. 0. 0. 0.
968 0.043 0. 0.043 0.049 0. 0.049 0.05 0. 0.05 0.044 0. 0.044 0. 0. 0. 0. 0. 0. 0. 0. 0.
972 0.048 0. 0.048 0.049 0. 0.049 0.045 0. 0.045 0.051 0. 0.051 0. 0. 0. 0. 0. 0. 0. 0. 0.
976 0.046 0. 0.046 0.047 0. 0.047 0.045 0. 0.045 0.051 0. 0.051 0. 0. 0. 0. 0. 0. 0. 0. 0.
980 0.052 0. 0.052 0.047 0. 0.047 0.046 0. 0.046 0.045 0. 0.045 0. 0. 0. 0. 0. 0. 0. 0. 0.
984 0.046 0. 0.046 0.05 0. 0.05 0.048 0. 0.048 0.048 0. 0.048 0. 0. 0. 0. 0. 0. 0. 0. 0.
988 0.05 0. 0.05 0.049 0. 0.049 0.051 0. 0.051 0.046 0. 0.046 0. 0. 0. 0. 0. 0. 0. 0. 0.
992 0.05 0. 0.05 0.05 0. 0.05 0.048 0. 0.048 0.047 0. 0.047 0. 0. 0. 0. 0. 0. 0. 0. 0.
996 0.046 0. 0.046 0.046 0. 0.046 0.046 0. 0.046 0.045 0. 0.045 0. 0. 0. 0. 0. 0. 0. 0. 0.
1000 0.056 0. 0.056 0.048 0. 0.048 0.049 0. 0.049 0.046 0. 0.046 0. 0. 0. 0. 0. 0. 0. 0. 0.
1100 0.058 0. 0.058 0.059 0. 0.059 0.058 0. 0.058 0.061 0. 0.061 0. 0. 0. 0. 0. 0. 0. 0. 0.
1200 0.071 0. 0.071 0.084 0. 0.084 0.068 0. 0.068 0.069 0. 0.069 0. 0. 0. 0. 0. 0. 0. 0. 0.
1300 0.084 0. 0.084 0.085 0. 0.085 0.091 0. 0.091 0.09 0. 0.09 0. 0. 0. 0. 0. 0. 0. 0. 0.
1400 0.096 0. 0.096 0.109 0. 0.109 0.108 0. 0.108 0.109 0. 0.106 0. 0. 0. 0. 0. 0. 0. 0. 0.
1500 0.119 0. 0.119 0.119 0. 0.119 0.119 0. 0.119 0.116 0. 0.116 0. 0. 0. 0. 0. 0. 0. 0. 0.
1600 0.134 0. 0.134 0.129 0. 0.128 0.14 0. 0.14 0.136 0. 0.136 0. 0. 0. 0. 0. 0. 0. 0. 0.
1700 0.153 0. 0.153 0.162 0. 0.162 0.155 0. 0.155 0.154 0. 0.154 0. 0. 0. 0. 0. 0. 0. 0. 0.
1800 0.171 0. 0.171 0.176 0. 0.176 0.168 0. 0.168 0.165 0. 0.165 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
1900 0.19 0. 0.19 0.186 0. 0.186 0.188 0. 0.188 0.181 0. 0.181 0. 0. 0. 0. 0. 0. 0. 0. 0.
2000 0.199 0. 0.199 0.205 0. 0.205 0.205 0. 0.205 0.199 0. 0.198 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2100 0.225 0. 0.225 0.224 0. 0.224 0.223 0. 0.223 0.22 0. 0.22 0. 0. 0. 0. 0. 0. 0. 0. 0.
2200 0.241 0. 0.241 0.23 0. 0.23 0.241 0. 0.241 0.247 0. 0.247 0. 0. 0. 0. 0. 0. 0. 0. 0.
2300 0.257 0. 0.257 0.249 0. 0.249 0.252 0. 0.252 0.277 0. 0.277 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2400 0.288 0. 0.288 0.291 0. 0.291 0.287 0. 0.282 0.276 0. 0.281 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2500 0.304 0. 0.304 0.313 0. 0.313 0.31 0. 0.31 0.305 0. 0.304 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2600 0.325 0. 0.325 0.32 0. 0.32 0.326 0. 0.326 0.312 0. 0.312 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2700 0.363 0. 0.363 0.365 0. 0.365 0.352 0. 0.352 0.354 0. 0.354 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2800 0.375 0. 0.375 0.374 0. 0.374 0.339 0. 0.339 0.356 0. 0.356 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2900 0.419 0. 0.419 0.408 0. 0.408 0.389 0. 0.389 0.395 0. 0.395 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3000 0.448 0. 0.448 0.424 0. 0.424 0.432 0. 0.43 0.441 0. 0.441 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3100 0.413 0. 0.413 0.424 0. 0.424 0.42 0. 0.42 0.441 0. 0.44 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3200 0.465 0. 0.465 0.46 0. 0.46 0.469 0. 0.469 0.459 0. 0.459 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3300 0.478 0. 0.477 0.487 0. 0.487 0.479 0. 0.479 0.458 0. 0.458 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3400 0.49 0. 0.49 0.504 0. 0.504 0.516 0. 0.515 0.49 0. 0.49 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3500 0.53 0. 0.529 0.526 0. 0.526 0.522 0. 0.522 0.53 0. 0.53 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3600 0.538 0. 0.538 0.546 0. 0.546 0.545 0. 0.545 0.546 0. 0.546 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3700 0.575 0. 0.575 0.581 0. 0.581 0.59 0. 0.589 0.582 0. 0.582 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3800 0.625 0. 0.625 0.606 0. 0.606 0.591 0. 0.591 0.594 0. 0.593 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3900 0.643 0.004 0.639 0.671 0. 0.67 0.633 0. 0.633 0.651 0. 0.651 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4000 0.702 0. 0.705 0.715 0. 0.715 0.67 0. 0.669 0.689 0. 0.689 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4100 0.696 0. 0.696 0.709 0. 0.709 0.716 0. 0.716 0.672 0. 0.672 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4200 0.773 0.004 0.768 0.721 0. 0.721 0.772 0. 0.772 0.726 0. 0.725 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4300 0.734 0. 0.734 0.724 0. 0.723 0.725 0.003 0.721 0.79 0. 0.79 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4400 0.805 0. 0.805 0.793 0. 0.793 0.822 0. 0.821 0.794 0. 0.793 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4500 0.871 0. 0.871 0.857 0. 0.857 0.853 0. 0.853 0.851 0. 0.851 0.001 0. 0.001 0.002 0. 0.002 0.001 0. 0.001
4600 0.879 0. 0.879 0.879 0. 0.879 0.831 0. 0.831 0.907 0.003 0.903 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4700 0.899 0. 0.898 0.86 0. 0.86 0.873 0. 0.873 0.898 0. 0.898 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
4800 0.919 0. 0.919 0.98 0. 0.98 0.913 0. 0.912 0.956 0.004 0.951 0.001 0. 0.001 0.002 0. 0.002 0.002 0. 0.002
4900 0.975 0. 0.975 0.941 0. 0.941 0.98 0. 0.98 0.973 0. 0.973 0.002 0. 0.002 0.001 0. 0.001 0.002 0. 0.002
5000 0.988 0. 0.987 1.021 0. 1.02 1.035 0. 1.035 0.998 0. 0.998 0.002 0. 0.002 0.001 0. 0.001 0.002 0. 0.002
5500 1.175 0. 1.175 1.181 0. 1.181 1.141 0. 1.14 1.133 0. 1.133 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
6000 1.397 0.003 1.393 1.384 0. 1.383 1.388 0. 1.388 1.423 0. 1.422 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
6500 1.642 0. 1.642 1.619 0. 1.619 1.649 0. 1.649 1.694 0. 1.694 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
7000 1.865 0. 1.864 1.904 0. 1.903 1.826 0. 1.826 1.815 0. 1.815 0.003 0. 0.003 0.002 0. 0.002 0.003 0. 0.003
7500 2.1 0. 2.099 2.039 0. 2.039 2.101 0. 2.1 2.092 0. 2.092 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
8000 2.404 0.003 2.399 2.368 0. 2.367 2.366 0. 2.365 2.265 0. 2.264 0.003 0. 0.003 0.002 0. 0.002 0.002 0. 0.002
8500 2.528 0. 2.528 2.63 0. 2.629 2.572 0. 2.572 2.633 0.003 2.629 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
9000 2.868 0. 2.867 2.892 0. 2.892 2.807 0. 2.807 2.827 0. 2.827 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
9500 3.262 0. 3.261 3.19 0. 3.189 3.234 0. 3.233 3.293 0. 3.292 0.003 0. 0.003 0.003 0. 0.003 0.004 0. 0.004
10000 3.604 0. 3.604 3.548 0.003 3.543 3.475 0. 3.474 3.518 0. 3.517 0.004 0. 0.004 0.004 0. 0.004 0.004 0. 0.004
